time	V(out)
3.000171057361938e-004	1.265231e-002
3.000212829622890e-004	1.221776e-002
3.000271358617466e-004	1.162961e-002
3.000351886426563e-004	1.093019e-002
3.000501007318637e-004	9.884950e-003
3.000638721335009e-004	9.144816e-003
3.000812643866641e-004	8.455904e-003
3.000998688084384e-004	7.906144e-003
3.001229932467422e-004	7.391853e-003
3.001483056417352e-004	6.950210e-003
3.001805829003667e-004	6.484068e-003
3.002185720788520e-004	5.997894e-003
3.002703136506934e-004	5.378555e-003
3.006248265303129e-004	1.327728e-003
3.009834838748398e-004	-2.664796e-003
3.014717651248398e-004	-7.974847e-003
3.019600463748398e-004	-1.313728e-002
3.024483276248398e-004	-1.814580e-002
3.029366088748398e-004	-2.300495e-002
3.034248901248398e-004	-2.771914e-002
3.044014526248398e-004	-3.672962e-002
3.053780151248398e-004	-4.520995e-002
3.068428588748398e-004	-5.700332e-002
3.083077026248398e-004	-6.776933e-002
3.097725463748398e-004	-7.759622e-002
3.112373901248398e-004	-8.641723e-002
3.127022338748398e-004	-9.460590e-002
3.141670776248398e-004	-1.021622e-001
3.156319213748398e-004	-1.090862e-001
3.170967651248398e-004	-1.153779e-001
3.185616088748398e-004	-1.210372e-001
3.200264526248399e-004	-1.260642e-001
3.214912963748399e-004	-1.306909e-001
3.229561401248399e-004	-1.349804e-001
3.244209838748399e-004	-1.389327e-001
3.258858276248399e-004	-1.425480e-001
3.273506713748399e-004	-1.458260e-001
3.288155151248399e-004	-1.487669e-001
3.302803588748399e-004	-1.513707e-001
3.318149570891256e-004	-1.538655e-001
3.333495553034113e-004	-1.561657e-001
3.348841535176970e-004	-1.582715e-001
3.364187517319827e-004	-1.601827e-001
3.379533499462685e-004	-1.618995e-001
3.394879481605542e-004	-1.634218e-001
3.410225463748399e-004	-1.647495e-001
3.423051826070056e-004	-1.657735e-001
3.435878188391713e-004	-1.667237e-001
3.448704550713371e-004	-1.676003e-001
3.461530913035028e-004	-1.684032e-001
3.474357275356685e-004	-1.691325e-001
3.487183637678343e-004	-1.697880e-001
3.500010000000000e-004	-1.703699e-001
3.500010979665391e-004	-1.703926e-001
3.500012938996172e-004	-1.704800e-001
3.500016081338438e-004	-1.707416e-001
3.500020000000000e-004	-1.712039e-001
3.500021175598469e-004	-1.713845e-001
3.500022743063094e-004	-1.716136e-001
3.500025877992344e-004	-1.720332e-001
3.500032147850845e-004	-1.727402e-001
3.500044687567846e-004	-1.738174e-001
3.500058854018929e-004	-1.746312e-001
3.500076659765048e-004	-1.752051e-001
3.500095510708923e-004	-1.754691e-001
3.500119323991415e-004	-1.755093e-001
3.500145948871928e-004	-1.753627e-001
3.500180786430063e-004	-1.750408e-001
3.500222528563556e-004	-1.746062e-001
3.500280898653028e-004	-1.740188e-001
3.500361271351986e-004	-1.733190e-001
3.500509521226262e-004	-1.722758e-001
3.500646038781002e-004	-1.715381e-001
3.500819192722365e-004	-1.708471e-001
3.501005124273899e-004	-1.702929e-001
3.501235727808596e-004	-1.697752e-001
3.501488240887387e-004	-1.693304e-001
3.501809666331946e-004	-1.688617e-001
3.502188181234461e-004	-1.683726e-001
3.502702781958157e-004	-1.677509e-001
3.506214619783044e-004	-1.637014e-001
3.519974624517546e-004	-1.488693e-001
3.533734629252047e-004	-1.350300e-001
3.547494633986548e-004	-1.221834e-001
3.561254638721049e-004	-1.103295e-001
3.575014643455550e-004	-9.946835e-002
3.588774648190051e-004	-8.959996e-002
3.602534652924553e-004	-8.072430e-002
3.615788001138838e-004	-7.279077e-002
3.629041349353124e-004	-6.537437e-002
3.642294697567410e-004	-5.847509e-002
3.655548045781696e-004	-5.209294e-002
3.668801393995981e-004	-4.622791e-002
3.682054742210267e-004	-4.088001e-002
3.695308090424553e-004	-3.604923e-002
3.709956527924553e-004	-3.104648e-002
3.724604965424553e-004	-2.647520e-002
3.739253402924553e-004	-2.229832e-002
3.753901840424553e-004	-1.848197e-002
3.768550277924553e-004	-1.499518e-002
3.783198715424553e-004	-1.180963e-002
3.797847152924553e-004	-8.899444e-003
3.812495590424553e-004	-6.240974e-003
3.822261215424553e-004	-4.597744e-003
3.832026840424553e-004	-3.050798e-003
3.841792465424553e-004	-1.594537e-003
3.851558090424553e-004	-2.236913e-004
3.861323715424553e-004	1.066704e-003
3.871089340424553e-004	2.281324e-003
3.885737777924553e-004	3.970742e-003
3.900386215424553e-004	5.513317e-003
3.915034652924553e-004	6.921665e-003
3.927172559649617e-004	7.982194e-003
3.939310466374681e-004	8.977680e-003
3.951448373099744e-004	9.908123e-003
3.963586279824809e-004	1.077352e-002
3.975724186549873e-004	1.157388e-002
3.987862093274936e-004	1.230920e-002
4.000000000000000e-004	1.297947e-002
4.000000604666653e-004	1.298825e-002
4.000001813999958e-004	1.302476e-002
4.000004232666568e-004	1.315317e-002
4.000005609222643e-004	1.326344e-002
4.000007246887849e-004	1.344616e-002
4.000010000000000e-004	1.381159e-002
4.000012477800936e-004	1.417873e-002
4.000014955601873e-004	1.452016e-002
4.000017433402809e-004	1.483588e-002
4.000019911203745e-004	1.512590e-002
4.000022389004681e-004	1.539021e-002
4.000024866805617e-004	1.562882e-002
4.000027344606553e-004	1.584172e-002
4.000041903673598e-004	1.688585e-002
4.000057043905713e-004	1.755752e-002
4.000076148566193e-004	1.798185e-002
4.000096415947673e-004	1.812851e-002
4.000122486585138e-004	1.806446e-002
4.000151799734319e-004	1.783838e-002
4.000190933555305e-004	1.744415e-002
4.000238530923151e-004	1.695042e-002
4.000307849705530e-004	1.629269e-002
4.000409674841392e-004	1.548920e-002
4.000575809114909e-004	1.447647e-002
4.000762601263591e-004	1.363449e-002
4.000940666263771e-004	1.305492e-002
4.001154609348991e-004	1.253923e-002
4.001394741505085e-004	1.209018e-002
4.001698357473172e-004	1.162818e-002
4.002054457006767e-004	1.115765e-002
4.002526635842424e-004	1.058332e-002
4.004065867554730e-004	8.799807e-003
4.008511509335295e-004	3.794367e-003
4.013394321835295e-004	-1.555646e-003
4.018277134335295e-004	-6.762109e-003
4.023159946835295e-004	-1.181341e-002
4.028042759335295e-004	-1.671413e-002
4.032925571835295e-004	-2.146870e-002
4.042691196835295e-004	-3.055654e-002
4.052456821835295e-004	-3.910990e-002
4.062222446835295e-004	-4.715986e-002
4.076870884335295e-004	-5.835444e-002
4.091519321835296e-004	-6.857349e-002
4.106167759335296e-004	-7.774763e-002
4.120816196835296e-004	-8.626490e-002
4.135464634335296e-004	-9.412530e-002
4.150113071835296e-004	-1.013288e-001
4.164761509335296e-004	-1.078755e-001
4.179409946835296e-004	-1.137653e-001
4.194058384335296e-004	-1.189982e-001
4.208706821835296e-004	-1.238152e-001
4.223355259335296e-004	-1.282820e-001
4.238003696835296e-004	-1.323986e-001
4.252652134335296e-004	-1.361649e-001
4.267300571835296e-004	-1.395810e-001
4.281949009335296e-004	-1.426469e-001
4.296597446835296e-004	-1.453625e-001
4.311943428978153e-004	-1.479654e-001
4.327289411121010e-004	-1.503663e-001
4.342635393263867e-004	-1.525651e-001
4.357981375406724e-004	-1.545618e-001
4.373327357549582e-004	-1.563565e-001
4.388673339692439e-004	-1.579492e-001
4.404019321835296e-004	-1.593398e-001
4.417732275858825e-004	-1.604811e-001
4.431445229882354e-004	-1.615366e-001
4.445158183905884e-004	-1.625063e-001
4.458871137929412e-004	-1.633901e-001
4.472584091952942e-004	-1.641881e-001
4.486297045976471e-004	-1.649002e-001
4.500010000000000e-004	-1.655265e-001
4.500011000000000e-004	-1.655501e-001
4.500013000000000e-004	-1.656394e-001
4.500016000000001e-004	-1.658892e-001
4.500020000000000e-004	-1.663608e-001
4.500022800000000e-004	-1.667784e-001
4.500026000000001e-004	-1.672053e-001
4.500032400000001e-004	-1.679221e-001
4.500045200000002e-004	-1.690101e-001
4.500059348129763e-004	-1.698101e-001
4.500077333920141e-004	-1.703762e-001
4.500096183839579e-004	-1.706307e-001
4.500120249151374e-004	-1.706634e-001
4.500146933897630e-004	-1.705117e-001
4.500182177844649e-004	-1.701833e-001
4.500224146771189e-004	-1.697461e-001
4.500283363924860e-004	-1.691520e-001
4.500364710666159e-004	-1.684489e-001
4.500517759880612e-004	-1.673863e-001
4.500660439551330e-004	-1.666303e-001
4.500837561185035e-004	-1.659414e-001
4.501024184423012e-004	-1.654005e-001
4.501258264125503e-004	-1.648883e-001
4.501514143771427e-004	-1.644465e-001
4.501842815158681e-004	-1.639740e-001
4.502228846637161e-004	-1.634795e-001
4.502758686492887e-004	-1.628422e-001
4.506614965240960e-004	-1.584170e-001
4.510471243989033e-004	-1.540877e-001
4.514327522737106e-004	-1.498541e-001
4.518183801485179e-004	-1.457163e-001
4.522040080233252e-004	-1.416743e-001
4.525896358981325e-004	-1.377281e-001
4.529752637729398e-004	-1.338778e-001
4.543005985943684e-004	-1.214758e-001
4.556259334157970e-004	-1.098817e-001
4.569512682372256e-004	-9.909571e-002
4.582766030586542e-004	-8.911765e-002
4.596019378800827e-004	-7.994756e-002
4.609272727015113e-004	-7.158545e-002
4.622526075229399e-004	-6.403131e-002
4.635081878800827e-004	-5.736557e-002
4.647637682372256e-004	-5.111627e-002
4.660193485943684e-004	-4.528342e-002
4.672749289515113e-004	-3.986701e-002
4.685305093086542e-004	-3.486704e-002
4.697860896657970e-004	-3.028351e-002
4.710416700229399e-004	-2.611643e-002
4.725065137729399e-004	-2.156246e-002
4.739713575229399e-004	-1.740178e-002
4.754362012729399e-004	-1.360060e-002
4.769010450229399e-004	-1.012805e-002
4.778776075229399e-004	-7.981541e-003
4.788541700229399e-004	-5.960733e-003
4.798307325229399e-004	-4.058320e-003
4.808072950229399e-004	-2.267420e-003
4.817838575229399e-004	-5.815531e-004
4.822721387729399e-004	2.239154e-004
4.832487012729399e-004	1.763569e-003
4.842252637729399e-004	3.212794e-003
4.852018262729399e-004	4.576846e-003
4.866666700229399e-004	6.473976e-003
4.881315137729399e-004	8.206051e-003
4.897358664515112e-004	9.897004e-003
4.913402191300824e-004	1.145848e-002
4.929445718086536e-004	1.289047e-002
4.945489244872249e-004	1.419299e-002
4.961532771657962e-004	1.536603e-002
4.977576298443675e-004	1.640959e-002
4.993619825229387e-004	1.732367e-002
4.999990000000000e-004	1.767327e-002
5.000000000000000e-004	1.767381e-002
