time	V(out)
9.750001000000001e-003	1.559028e-002
9.750001137183965e-003	1.580095e-002
9.750001320095918e-003	1.606613e-002
9.750001685919822e-003	1.654516e-002
9.750002417567630e-003	1.733294e-002
9.750003842883546e-003	1.847295e-002
9.750005232936843e-003	1.919269e-002
9.750007115222356e-003	1.971590e-002
9.750008985648040e-003	1.992798e-002
9.750011514757340e-003	1.993287e-002
9.750014191128106e-003	1.977120e-002
9.750017904210663e-003	1.942984e-002
9.750022170036765e-003	1.900490e-002
9.750028470951390e-003	1.841229e-002
9.750036970175971e-003	1.774054e-002
9.750053968625133e-003	1.670155e-002
9.750070614958702e-003	1.596149e-002
9.750089327485485e-003	1.538707e-002
9.750108569804249e-003	1.497295e-002
9.750132975564626e-003	1.459882e-002
9.750160222836434e-003	1.428776e-002
9.750195467861687e-003	1.396962e-002
9.750237445703580e-003	1.364284e-002
9.750295918101760e-003	1.322156e-002
9.750747596604045e-003	1.012706e-002
9.751228485861255e-003	6.952837e-003
9.752190264375677e-003	8.496300e-004
9.753077442971157e-003	-4.567348e-003
9.753525042484803e-003	-7.151704e-003
9.754376841836197e-003	-1.189524e-002
9.754632841836062e-003	-1.327149e-002
9.755000999999999e-003	-1.520892e-002
9.755001099999999e-003	-1.523301e-002
9.755001299999998e-003	-1.532327e-002
9.755001599999999e-003	-1.557445e-002
9.755002000000001e-003	-1.604793e-002
9.755002120000000e-003	-1.623271e-002
9.755002279999999e-003	-1.646696e-002
9.755002600000000e-003	-1.689540e-002
9.755003240000001e-003	-1.761520e-002
9.755004520000001e-003	-1.871122e-002
9.755005905830713e-003	-1.950534e-002
9.755007691824689e-003	-2.008271e-002
9.755009544384454e-003	-2.034932e-002
9.755011931254422e-003	-2.040079e-002
9.755014549416472e-003	-2.027019e-002
9.755018024299896e-003	-1.996645e-002
9.755022119438652e-003	-1.955979e-002
9.755027901817833e-003	-1.900357e-002
9.755035724210008e-003	-1.835466e-002
9.755050109402561e-003	-1.739842e-002
9.755063503644763e-003	-1.672581e-002
9.755080618600446e-003	-1.610996e-002
9.755099140310650e-003	-1.563406e-002
9.755121919616926e-003	-1.522070e-002
9.755146926049074e-003	-1.489157e-002
9.755178557075079e-003	-1.457437e-002
9.755215876134381e-003	-1.426462e-002
9.755266251245814e-003	-1.389038e-002
9.755435043088215e-003	-1.271089e-002
9.755944539844528e-003	-9.268475e-003
9.756623868852945e-003	-4.882040e-003
9.757093819998062e-003	-1.882318e-003
9.757563771143179e-003	1.031364e-003
9.758033722288296e-003	3.859004e-003
9.758503673433411e-003	6.600604e-003
9.758973624578528e-003	9.256163e-003
9.759443575723645e-003	1.182568e-002
9.759913526868762e-003	1.430916e-002
9.760000000000000e-003	1.476047e-002
9.760000082412543e-003	1.477702e-002
9.760000247237631e-003	1.484455e-002
9.760000576887805e-003	1.510827e-002
9.760001000000001e-003	1.559679e-002
9.760001126933661e-003	1.579203e-002
9.760001296178539e-003	1.603884e-002
9.760001634668296e-003	1.648798e-002
9.760002311647810e-003	1.723540e-002
9.760003665606839e-003	1.836135e-002
9.760005046877634e-003	1.911880e-002
9.760006883152579e-003	1.967435e-002
9.760008736235202e-003	1.991524e-002
9.760011194136812e-003	1.994580e-002
9.760013829797527e-003	1.980143e-002
9.760017419193568e-003	1.947981e-002
9.760021578612988e-003	1.906587e-002
9.760027599672190e-003	1.849215e-002
9.760035694436073e-003	1.783526e-002
9.760051437997113e-003	1.682928e-002
9.760066399327380e-003	1.612413e-002
9.760085774487210e-003	1.548504e-002
9.760103897674453e-003	1.506414e-002
9.760128456937620e-003	1.466246e-002
9.760153810771310e-003	1.435622e-002
9.760188647562023e-003	1.402951e-002
9.760227542146406e-003	1.371945e-002
9.760284041857760e-003	1.330831e-002
9.760680965661010e-003	1.057834e-002
9.761087320738965e-003	7.874483e-003
9.761900030894874e-003	2.710395e-003
9.762343026481320e-003	-8.430421e-005
9.762786022067767e-003	-2.800869e-003
9.763229017654213e-003	-5.439299e-003
9.763672013240661e-003	-7.999594e-003
9.764115008827108e-003	-1.048176e-002
9.764558004413554e-003	-1.288578e-002
9.765001000000001e-003	-1.521167e-002
9.765001100000000e-003	-1.523577e-002
9.765001299999999e-003	-1.532602e-002
9.765001600000000e-003	-1.557721e-002
9.765002000000002e-003	-1.605069e-002
9.765002120000001e-003	-1.623547e-002
9.765002280000001e-003	-1.646972e-002
9.765002600000001e-003	-1.689815e-002
9.765003240000002e-003	-1.761795e-002
9.765004520000002e-003	-1.871397e-002
9.765005905832288e-003	-1.950809e-002
9.765007691826947e-003	-2.008546e-002
9.765009544388470e-003	-2.035207e-002
9.765011931259497e-003	-2.040354e-002
9.765014549424253e-003	-2.027294e-002
9.765018024310335e-003	-1.996920e-002
9.765022119454538e-003	-1.956254e-002
9.765027901841143e-003	-1.900631e-002
9.765035724249789e-003	-1.835740e-002
9.765050109489455e-003	-1.740116e-002
9.765063503720686e-003	-1.672854e-002
9.765080618673044e-003	-1.611269e-002
9.765099140391377e-003	-1.563678e-002
9.765121919717443e-003	-1.522342e-002
9.765146926166542e-003	-1.489428e-002
9.765178557220314e-003	-1.457708e-002
9.765215876312811e-003	-1.426732e-002
9.765266251487170e-003	-1.389307e-002
9.765435043628984e-003	-1.271353e-002
9.765944541725847e-003	-9.270984e-003
9.766623872521665e-003	-4.884380e-003
9.767093824177467e-003	-1.884548e-003
9.767563775833271e-003	1.029241e-003
9.768033727489073e-003	3.856985e-003
9.768503679144875e-003	6.598685e-003
9.768973630800678e-003	9.254341e-003
9.769443582456482e-003	1.182395e-002
9.769913534112284e-003	1.430752e-002
9.770000000000001e-003	1.475882e-002
9.770000091028529e-003	1.477889e-002
9.770000273085588e-003	1.486070e-002
