time	V(out)
3.235334151427025e-006	-1.165469e-002
3.246494865712739e-006	-1.445663e-002
3.257655579998452e-006	-1.716817e-002
3.268816294284166e-006	-1.978933e-002
3.279977008569880e-006	-2.232011e-002
3.291137722855594e-006	-2.476051e-002
3.302298437141308e-006	-2.711051e-002
3.316946874641307e-006	-2.999434e-002
3.331595312141307e-006	-3.257716e-002
3.346243749641306e-006	-3.485898e-002
3.360892187141305e-006	-3.683978e-002
3.375540624641305e-006	-3.851958e-002
3.390189062141304e-006	-3.989837e-002
3.404837499641304e-006	-4.097616e-002
3.417393303212732e-006	-4.158956e-002
3.429949106784160e-006	-4.194353e-002
3.442504910355588e-006	-4.203807e-002
3.455060713927016e-006	-4.187319e-002
3.467616517498444e-006	-4.144887e-002
3.480172321069872e-006	-4.076512e-002
3.492728124641300e-006	-3.982195e-002
3.504586383569871e-006	-3.868502e-002
3.516444642498442e-006	-3.735506e-002
3.528302901427013e-006	-3.583207e-002
3.540161160355584e-006	-3.411606e-002
3.552019419284155e-006	-3.220703e-002
3.563877678212726e-006	-3.010497e-002
3.575735937141297e-006	-2.780989e-002
3.585501562141296e-006	-2.580330e-002
3.595267187141296e-006	-2.372006e-002
3.605032812141296e-006	-2.156017e-002
3.614798437141295e-006	-1.932363e-002
3.624564062141295e-006	-1.701043e-002
3.634329687141294e-006	-1.462059e-002
3.644095312141294e-006	-1.215409e-002
3.651070758569865e-006	-1.037037e-002
3.658046204998436e-006	-8.575420e-003
3.665021651427008e-006	-6.769237e-003
3.671997097855578e-006	-4.951822e-003
3.678972544284150e-006	-3.123176e-003
3.685947990712721e-006	-1.283297e-003
3.692923437141292e-006	5.678141e-004
3.701293972855577e-006	2.791894e-003
3.709664508569863e-006	4.993221e-003
3.718035044284148e-006	7.171793e-003
3.726405579998433e-006	9.327611e-003
3.734776115712719e-006	1.146067e-002
3.743146651427004e-006	1.357098e-002
3.751517187141290e-006	1.565854e-002
3.764770535355575e-006	1.889804e-002
3.778023883569860e-006	2.195727e-002
3.791277231784145e-006	2.483621e-002
3.804530579998430e-006	2.753488e-002
3.817783928212716e-006	3.005327e-002
3.831037276427001e-006	3.239138e-002
3.844290624641286e-006	3.454922e-002
3.856846428212714e-006	3.634785e-002
3.869402231784142e-006	3.790075e-002
3.881958035355570e-006	3.920791e-002
3.894513838926998e-006	4.026933e-002
3.907069642498426e-006	4.108502e-002
3.919625446069854e-006	4.165497e-002
3.932181249641282e-006	4.197918e-002
3.943341963926996e-006	4.202916e-002
3.954502678212710e-006	4.187734e-002
3.965663392498424e-006	4.152371e-002
3.976824106784137e-006	4.096829e-002
3.987984821069851e-006	4.021107e-002
3.999145535355565e-006	3.925204e-002
4.010306249641279e-006	3.809122e-002
4.022862053212707e-006	3.653860e-002
4.035417856784135e-006	3.478951e-002
4.047973660355563e-006	3.284395e-002
4.060529463926991e-006	3.070191e-002
4.073085267498420e-006	2.836340e-002
4.085641071069847e-006	2.582842e-002
4.098196874641275e-006	2.309697e-002
4.106567410355561e-006	2.120448e-002
4.114937946069846e-006	1.926712e-002
4.123308481784131e-006	1.728487e-002
4.131679017498417e-006	1.525775e-002
4.140049553212703e-006	1.318575e-002
4.148420088926988e-006	1.106888e-002
4.156790624641273e-006	8.907120e-003
4.164463615712702e-006	6.905015e-003
4.172136606784129e-006	4.898549e-003
4.179809597855558e-006	2.887724e-003
4.187482588926986e-006	8.725374e-004
4.195155579998415e-006	-1.147009e-003
4.202828571069842e-006	-3.170916e-003
4.210501562141271e-006	-5.199184e-003
4.220964731784127e-006	-7.956803e-003
4.231427901426984e-006	-1.065174e-002
4.241891071069841e-006	-1.328400e-002
4.252354240712698e-006	-1.585358e-002
4.262817410355554e-006	-1.836048e-002
4.273280579998412e-006	-2.080470e-002
4.283743749641268e-006	-2.318624e-002
